0;TrialType;2_PortFixCue;17:48:07.7011968
82;TimerEvent;FixationInterrupted;18:15:03.2369536
82;StimOn;False;18:15:03.2455296
82;anchor_xy;(0.544153417830427, -0.45);18:15:15.4189440
82;Cue_xyRel;(0.0793698824862303, 0.392046453566567);18:15:15.4189696
82;Cue_xy;(0.623523300316657, -0.0579535464334335);18:15:15.4195584
82;StimOn;True;18:15:15.6311680
82;TimerEvent;FixationStarted;18:15:15.6312064
82;TimerEvent;FixationCompleted;18:15:19.4412032
82;ModOutcome;FixationMod_done;18:15:19.4489728
82;ModEvent;FixationMod_off;18:15:19.4490368
82;ModEvent;waiting;18:15:19.4499712
82;ModEvent;RespMod_on;18:15:19.4502656
82;ModOutcome;waiting;18:15:19.4523392
82;RespError_cuefrac;0.61753909720598;18:15:23.9452800
82;StimOn;False;18:15:23.9498496
82;valve_dur_ms;931;18:15:23.9499392
82;ModOutcome;RespMod_ok;18:15:23.9499776
82;ModEvent;RespMod_off;18:15:23.9500160
82;Cue_D;0.25;18:15:23.9504256
82;ModEvent;waiting;18:15:23.9508352
82;ModEvent;LickMod_on;18:15:23.9540608
82;valve_dur_ms;500;18:15:23.9553408
82;ModOutcome;waiting;18:15:23.9563008
82;valve_dur_ms;431;18:15:26.8014080
82;ModOutcome;LickMod_done;18:15:26.8069760
82;ModEvent;LickMod_off;18:15:26.8070784
82;StimOn;False;18:15:26.8233344
82;Trial_ended;True;18:15:26.8234880
82;valve_dur_ms;1600;18:15:26.8235904
82;ITI;0.78444779817222;18:15:26.8236544
82;ModEvent;waiting;18:15:26.8246016
82;ModOutcome;waiting;18:15:26.8246784
83;Event;TrialNum;18:15:27.6091264
83;ModEvent;FixationMod_on;18:15:27.6111232
83;FixationDur;2;18:15:27.6195456
83;anchor_xy;(0.142455333318773, -0.45);18:15:36.4086784
83;Cue_xyRel;(0.0447265555033852, -0.397491553662216);18:15:36.4087040
83;Cue_xy;(0.187181888822159, -0.847491553662216);18:15:36.4092032
83;StimOn;True;18:15:36.6201088
83;TimerEvent;FixationStarted;18:15:36.6202112
83;TimerEvent;FixationCompleted;18:15:38.4310144
83;ModOutcome;FixationMod_done;18:15:38.4388480
83;ModEvent;FixationMod_off;18:15:38.4389376
83;ModEvent;waiting;18:15:38.4410368
83;ModEvent;RespMod_on;18:15:38.4416384
83;ModOutcome;waiting;18:15:38.4464640
83;RespError_cuefrac;0.290673554666576;18:15:39.2267392
83;StimOn;False;18:15:39.2316032
83;valve_dur_ms;1600;18:15:39.2316800
83;ModOutcome;RespMod_perfect;18:15:39.2317184
83;ModEvent;RespMod_off;18:15:39.2317696
83;Cue_D;0.25;18:15:39.2321792
83;ModEvent;waiting;18:15:39.2326016
83;ModEvent;LickMod_on;18:15:39.2361472
83;valve_dur_ms;500;18:15:39.2407424
83;ModOutcome;waiting;18:15:39.2416896
83;valve_dur_ms;500;18:15:41.3864832
83;valve_dur_ms;500;18:15:42.0220800
83;valve_dur_ms;100;18:15:42.6216448
83;ModOutcome;LickMod_done;18:15:42.6511360
83;ModEvent;LickMod_off;18:15:42.6512640
83;StimOn;False;18:15:42.6626176
83;Trial_ended;True;18:15:42.6627456
83;valve_dur_ms;1600;18:15:42.6628224
83;ITI;0.676574147388606;18:15:42.6628864
83;ModEvent;waiting;18:15:42.6634368
83;ModOutcome;waiting;18:15:42.6634752
84;Event;TrialNum;18:15:43.3441280
84;ModEvent;FixationMod_on;18:15:43.3461504
84;FixationDur;2;18:15:43.3536384
84;anchor_xy;(0.390085847852792, -0.45);18:15:52.0618496
84;Cue_xyRel;(0.00246929377502728, -0.3999923781627);18:15:52.0618752
84;Cue_xy;(0.392555141627819, -0.8499923781627);18:15:52.0624384
84;StimOn;True;18:15:52.2905088
84;TimerEvent;FixationStarted;18:15:52.2905600
84;TimerEvent;FixationCompleted;18:15:54.0964096
84;ModOutcome;FixationMod_done;18:15:54.1041920
84;ModEvent;FixationMod_off;18:15:54.1042944
84;ModEvent;waiting;18:15:54.1066112
84;ModEvent;RespMod_on;18:15:54.1073664
84;ModOutcome;waiting;18:15:54.1135744
84;RespError_cuefrac;0.650561242037335;18:15:54.7548160
84;StimOn;False;18:15:54.7686784
84;valve_dur_ms;799;18:15:54.7688832
84;ModOutcome;RespMod_ok;18:15:54.7689472
84;ModEvent;RespMod_off;18:15:54.7690112
84;Cue_D;0.25;18:15:54.7696512
84;ModEvent;waiting;18:15:54.7703168
84;ModEvent;LickMod_on;18:15:54.7737856
84;valve_dur_ms;500;18:15:54.7761536
84;ModOutcome;waiting;18:15:54.7774080
84;valve_dur_ms;299;18:15:56.9548544
84;ModOutcome;LickMod_done;18:15:56.9595776
84;ModEvent;LickMod_off;18:15:56.9596288
84;StimOn;False;18:15:56.9643392
84;Trial_ended;True;18:15:56.9644032
84;valve_dur_ms;1600;18:15:56.9644544
84;ITI;0.733932628405249;18:15:56.9644928
84;ModEvent;waiting;18:15:56.9647872
84;ModOutcome;waiting;18:15:56.9648128
85;Event;TrialNum;18:15:57.7177216
85;ModEvent;FixationMod_on;18:15:57.7245184
85;FixationDur;1;18:15:57.7382784
85;anchor_xy;(-0.193147589183947, -0.45);18:16:01.5506560
85;Cue_xyRel;(0.399782249034695, -0.013196717651036);18:16:01.5507072
85;Cue_xy;(0.206634659850748, -0.463196717651036);18:16:01.5519872
85;StimOn;True;18:16:01.7585408
85;TimerEvent;FixationStarted;18:16:01.7586432
85;TimerEvent;FixationCompleted;18:16:02.5589376
85;ModOutcome;FixationMod_done;18:16:02.5665536
85;ModEvent;FixationMod_off;18:16:02.5666176
85;ModEvent;waiting;18:16:02.5680256
85;ModEvent;RespMod_on;18:16:02.5684864
85;ModOutcome;waiting;18:16:02.5723264
85;RespError_cuefrac;1.59276350339774;18:16:03.6828800
85;StimOn;False;18:16:03.6888320
85;valve_dur_ms;0;18:16:03.6890240
85;ModOutcome;RespMod_bad;18:16:03.6891264
85;ModEvent;RespMod_off;18:16:03.6892160
85;Cue_D;0.25;18:16:03.6901760
85;StimOn;False;18:16:03.7005952
85;Trial_ended;True;18:16:03.7007104
85;valve_dur_ms;1600;18:16:03.7007744
85;ITI;0.50117816031034;18:16:03.7008256
85;ModEvent;waiting;18:16:03.7014144
85;ModOutcome;waiting;18:16:03.7014656
86;Event;TrialNum;18:16:04.2107264
86;ModEvent;FixationMod_on;18:16:04.2173696
86;FixationDur;2;18:16:04.2330240
86;anchor_xy;(-0.24445064632895, -0.45);18:16:14.8613120
86;Cue_xyRel;(-0.393242281188638, 0.0732154921144144);18:16:14.8613504
86;Cue_xy;(-0.637692927517588, -0.376784507885586);18:16:14.8620928
86;StimOn;True;18:16:15.0730496
86;TimerEvent;FixationStarted;18:16:15.0730880
86;TimerEvent;FixationCompleted;18:16:16.8865792
86;ModOutcome;FixationMod_done;18:16:16.8942720
86;ModEvent;FixationMod_off;18:16:16.8944256
86;ModEvent;waiting;18:16:16.8963456
86;ModEvent;RespMod_on;18:16:16.8968704
86;ModOutcome;waiting;18:16:16.9011584
86;RespError_cuefrac;0.0822741497616451;18:16:18.3015168
86;StimOn;False;18:16:18.3081472
86;valve_dur_ms;1600;18:16:18.3082624
86;ModOutcome;RespMod_perfect;18:16:18.3083648
86;ModEvent;RespMod_off;18:16:18.3084800
86;Cue_D;0.25;18:16:18.3090048
86;ModEvent;waiting;18:16:18.3095808
86;ModEvent;LickMod_on;18:16:18.3127936
86;valve_dur_ms;500;18:16:18.3142656
86;ModOutcome;waiting;18:16:18.3157504
86;valve_dur_ms;500;18:16:20.4571136
86;valve_dur_ms;500;18:16:20.9679872
86;valve_dur_ms;100;18:16:21.4692480
86;ModOutcome;LickMod_done;18:16:21.4733056
86;ModEvent;LickMod_off;18:16:21.4733568
86;StimOn;False;18:16:21.4785792
86;Trial_ended;True;18:16:21.4786560
86;valve_dur_ms;1600;18:16:21.4787200
86;ITI;0.944031445283457;18:16:21.4787840
86;ModEvent;waiting;18:16:21.4790784
86;ModOutcome;waiting;18:16:21.4791040
87;Event;TrialNum;18:16:22.4363392
87;ModEvent;FixationMod_on;18:16:22.4396160
87;FixationDur;1;18:16:22.4504960
87;anchor_xy;(0.0224569942208271, -0.45);18:16:27.0617088
87;Cue_xyRel;(0.398762805212905, -0.0314360490318851);18:16:27.0617472
87;Cue_xy;(0.421219799433732, -0.481436049031885);18:16:27.0622976
87;StimOn;True;18:16:27.2690176
87;TimerEvent;FixationStarted;18:16:27.2690304
87;TimerEvent;FixationCompleted;18:16:28.0778880
87;ModOutcome;FixationMod_done;18:16:28.0855936
87;ModEvent;FixationMod_off;18:16:28.0857344
87;ModEvent;waiting;18:16:28.0869120
87;ModEvent;RespMod_on;18:16:28.0872448
87;ModOutcome;waiting;18:16:28.0897408
87;RespError_cuefrac;1.91745171140836;18:16:29.6515840
87;StimOn;False;18:16:29.6639488
87;valve_dur_ms;0;18:16:29.6640896
87;ModOutcome;RespMod_bad;18:16:29.6641792
87;ModEvent;RespMod_off;18:16:29.6642560
87;Cue_D;0.25;18:16:29.6650496
87;StimOn;False;18:16:29.6733440
87;Trial_ended;True;18:16:29.6734208
87;valve_dur_ms;1600;18:16:29.6734592
87;ITI;0.671457592012108;18:16:29.6734976
87;ModEvent;waiting;18:16:29.6738432
87;ModOutcome;waiting;18:16:29.6738816
88;Event;TrialNum;18:16:30.3520256
88;ModEvent;FixationMod_on;18:16:30.3545984
88;FixationDur;2;18:16:30.3629696
88;anchor_xy;(-0.644201201533061, -0.45);18:16:47.4156928
88;Cue_xyRel;(0.163168356726178, -0.365206910344367);18:16:47.4157568
88;Cue_xy;(-0.481032844806883, -0.815206910344367);18:16:47.4170752
88;StimOn;True;18:16:47.6425600
88;TimerEvent;FixationStarted;18:16:47.6426112
88;TimerEvent;FixationCompleted;18:16:49.4519168
88;ModOutcome;FixationMod_done;18:16:49.4596736
88;ModEvent;FixationMod_off;18:16:49.4597376
88;ModEvent;waiting;18:16:49.4606976
88;ModEvent;RespMod_on;18:16:49.4609792
88;ModOutcome;waiting;18:16:49.4630144
88;RespError_cuefrac;0.736053079329186;18:16:50.5841152
88;StimOn;False;18:16:50.5893760
88;valve_dur_ms;539;18:16:50.5895040
88;ModOutcome;RespMod_ok;18:16:50.5896320
88;ModEvent;RespMod_off;18:16:50.5897856
88;Cue_D;0.25;18:16:50.5907584
88;ModEvent;waiting;18:16:50.5916544
88;ModEvent;LickMod_on;18:16:50.5950976
88;valve_dur_ms;500;18:16:50.5985792
88;ModOutcome;waiting;18:16:50.6001280
88;valve_dur_ms;39;18:16:52.7599232
88;ModOutcome;LickMod_done;18:16:52.9642880
88;ModEvent;LickMod_off;18:16:52.9643392
88;StimOn;False;18:16:52.9697280
88;Trial_ended;True;18:16:52.9698048
88;valve_dur_ms;1600;18:16:52.9698432
88;ITI;0.642729924126868;18:16:52.9698688
88;ModEvent;waiting;18:16:52.9702016
88;ModOutcome;waiting;18:16:52.9702144
89;Event;TrialNum;18:16:53.6156416
89;ModEvent;FixationMod_on;18:16:53.6186624
89;FixationDur;1;18:16:53.6302848
89;anchor_xy;(0.747887075235083, -0.45);18:16:58.2927616
89;Cue_xyRel;(0.152387728358158, 0.369835071681743);18:16:58.2928128
89;Cue_xy;(0.900274803593241, -0.0801649283182566);18:16:58.2936064
89;StimOn;True;18:16:58.5166464
89;TimerEvent;FixationStarted;18:16:58.5166848
89;TimerEvent;FixationCompleted;18:16:59.3169280
89;ModOutcome;FixationMod_done;18:16:59.3245824
89;ModEvent;FixationMod_off;18:16:59.3246720
89;ModEvent;waiting;18:16:59.3266688
89;ModEvent;RespMod_on;18:16:59.3272448
89;ModOutcome;waiting;18:16:59.3325440
89;RespError_cuefrac;0.660420497043692;18:17:01.8971008
89;StimOn;False;18:17:01.9124736
89;valve_dur_ms;764;18:17:01.9126400
89;ModOutcome;RespMod_ok;18:17:01.9127040
89;ModEvent;RespMod_off;18:17:01.9127936
89;Cue_D;0.25;18:17:01.9137024
89;ModEvent;waiting;18:17:01.9147392
89;ModEvent;LickMod_on;18:17:01.9184256
89;valve_dur_ms;500;18:17:01.9213312
89;ModOutcome;waiting;18:17:01.9229440
89;valve_dur_ms;264;18:17:04.8340608
89;ModOutcome;LickMod_done;18:17:04.8378880
89;ModEvent;LickMod_off;18:17:04.8379392
89;StimOn;False;18:17:04.8424704
89;Trial_ended;True;18:17:04.8425344
89;valve_dur_ms;1600;18:17:04.8425600
89;ITI;0.624843065685054;18:17:04.8425984
89;ModEvent;waiting;18:17:04.8428800
89;ModOutcome;waiting;18:17:04.8429056
90;Event;TrialNum;18:17:05.4819200
90;ModEvent;FixationMod_on;18:17:05.4868224
90;FixationDur;4;18:17:05.4972544
90;anchor_xy;(-0.32080154995937, -0.45);18:17:10.6937472
90;Cue_xyRel;(-0.383510019199678, 0.11366646459472);18:17:10.6937728
90;Cue_xy;(-0.704311569159048, -0.33633353540528);18:17:10.6942720
90;StimOn;True;18:17:10.9064576
90;TimerEvent;FixationStarted;18:17:10.9064704
90;TimerEvent;FixationCompleted;18:17:14.7123712
90;ModOutcome;FixationMod_done;18:17:14.7200768
90;ModEvent;FixationMod_off;18:17:14.7201664
90;ModEvent;waiting;18:17:14.7216896
90;ModEvent;RespMod_on;18:17:14.7220992
90;ModOutcome;waiting;18:17:14.7253120
90;RespError_cuefrac;0.856325109338629;18:17:15.8729728
90;StimOn;False;18:17:15.8822784
90;valve_dur_ms;310;18:17:15.8823808
90;ModOutcome;RespMod_ok;18:17:15.8824576
90;ModEvent;RespMod_off;18:17:15.8825216
90;Cue_D;0.25;18:17:15.8831360
90;ModEvent;waiting;18:17:15.8838016
90;ModEvent;LickMod_on;18:17:15.8871680
90;valve_dur_ms;310;18:17:15.8894208
90;ModOutcome;waiting;18:17:15.8943744
90;ModOutcome;LickMod_done;18:17:17.5588480
90;ModEvent;LickMod_off;18:17:17.5590272
90;StimOn;False;18:17:17.5711232
90;Trial_ended;True;18:17:17.5712640
90;valve_dur_ms;1600;18:17:17.5713536
90;ITI;0.906818507894323;18:17:17.5714304
90;ModEvent;waiting;18:17:17.5719552
90;ModOutcome;waiting;18:17:17.5719936
91;Event;TrialNum;18:17:18.4959104
91;ModEvent;FixationMod_on;18:17:18.4997504
91;FixationDur;2;18:17:18.5116544
91;anchor_xy;(-0.415615041407577, -0.45);18:17:22.4404224
91;Cue_xyRel;(0.10075611431691, -0.387102319067915);18:17:22.4404608
91;Cue_xy;(-0.314858927090668, -0.837102319067915);18:17:22.4411776
91;StimOn;True;18:17:22.6683648
91;TimerEvent;FixationStarted;18:17:22.6684032
91;TimerEvent;FixationCompleted;18:17:24.4749568
91;ModOutcome;FixationMod_done;18:17:24.4828032
91;ModEvent;FixationMod_off;18:17:24.4829184
91;ModEvent;waiting;18:17:24.4850816
91;ModEvent;RespMod_on;18:17:24.4857728
91;ModOutcome;waiting;18:17:24.4914688
91;RespError_cuefrac;0.644957476234441;18:17:25.7838464
91;StimOn;False;18:17:25.8008960
91;valve_dur_ms;820;18:17:25.8010752
91;ModOutcome;RespMod_ok;18:17:25.8011904
91;ModEvent;RespMod_off;18:17:25.8013056
91;Cue_D;0.25;18:17:25.8019456
91;ModEvent;waiting;18:17:25.8024320
91;ModEvent;LickMod_on;18:17:25.8059520
91;valve_dur_ms;500;18:17:25.8087040
91;ModOutcome;waiting;18:17:25.8106624
91;valve_dur_ms;320;18:17:28.0755712
91;ModOutcome;LickMod_done;18:17:28.1804800
91;ModEvent;LickMod_off;18:17:28.1805440
91;StimOn;False;18:17:28.1862016
91;Trial_ended;True;18:17:28.1862912
91;valve_dur_ms;1600;18:17:28.1864448
91;ITI;0.611897624149871;18:17:28.1865856
91;ModEvent;waiting;18:17:28.1874176
91;ModOutcome;waiting;18:17:28.1875328
92;Event;TrialNum;18:17:28.8048256
92;ModEvent;FixationMod_on;18:17:28.8077568
92;FixationDur;1;18:17:28.8173056
92;anchor_xy;(0.374748411031788, -0.45);18:17:32.4924544
92;Cue_xyRel;(-0.389275008989584, 0.0920052573289136);18:17:32.4925056
92;Cue_xy;(-0.0145265979577952, -0.357994742671086);18:17:32.4934144
92;StimOn;True;18:17:32.7124224
92;TimerEvent;FixationStarted;18:17:32.7124480
92;TimerEvent;FixationCompleted;18:17:33.5261184
92;ModOutcome;FixationMod_done;18:17:33.5337984
92;ModEvent;FixationMod_off;18:17:33.5338880
92;ModEvent;waiting;18:17:33.5354880
92;ModEvent;RespMod_on;18:17:33.5359744
92;ModOutcome;waiting;18:17:33.5397120
92;RespError_cuefrac;0.540352613007945;18:17:35.1368320
92;StimOn;False;18:17:35.1476096
92;valve_dur_ms;1328;18:17:35.1476992
92;ModOutcome;RespMod_ok;18:17:35.1477376
92;ModEvent;RespMod_off;18:17:35.1477760
92;Cue_D;0.25;18:17:35.1482880
92;ModEvent;waiting;18:17:35.1490048
92;ModEvent;LickMod_on;18:17:35.1524096
92;valve_dur_ms;500;18:17:35.1545088
92;ModOutcome;waiting;18:17:35.1563776
92;valve_dur_ms;500;18:17:38.0226560
92;valve_dur_ms;328;18:17:38.5542272
92;ModOutcome;LickMod_done;18:17:38.5592064
92;ModEvent;LickMod_off;18:17:38.5593088
92;StimOn;False;18:17:38.5744896
92;Trial_ended;True;18:17:38.5746304
92;valve_dur_ms;1600;18:17:38.5747584
92;ITI;0.872617493789931;18:17:38.5748480
92;ModEvent;waiting;18:17:38.5752704
92;ModOutcome;waiting;18:17:38.5752832
93;Event;TrialNum;18:17:39.4577792
93;ModEvent;FixationMod_on;18:17:39.4628480
93;FixationDur;2;18:17:39.4831872
93;anchor_xy;(-0.72953373753444, -0.45);18:17:44.8898560
93;Cue_xyRel;(0.140837354287452, 0.374385950106719);18:17:44.8898944
93;Cue_xy;(-0.588696383246988, -0.075614049893281);18:17:44.8906112
93;StimOn;True;18:17:45.1072896
93;TimerEvent;FixationStarted;18:17:45.1073152
93;TimerEvent;FixationCompleted;18:17:46.9171456
93;ModOutcome;FixationMod_done;18:17:46.9250176
93;ModEvent;FixationMod_off;18:17:46.9250944
93;ModEvent;waiting;18:17:46.9263488
93;ModEvent;RespMod_on;18:17:46.9266944
93;ModOutcome;waiting;18:17:46.9300096
93;RespError_cuefrac;2.34359462092871;18:17:47.8434816
93;StimOn;False;18:17:47.8504704
93;valve_dur_ms;0;18:17:47.8505600
93;ModOutcome;RespMod_bad;18:17:47.8505984
93;ModEvent;RespMod_off;18:17:47.8506624
93;Cue_D;0.25;18:17:47.8512768
93;StimOn;False;18:17:47.8577792
93;Trial_ended;True;18:17:47.8578560
93;valve_dur_ms;1600;18:17:47.8579072
93;ITI;0.687287988461223;18:17:47.8579456
93;ModEvent;waiting;18:17:47.8582784
93;ModOutcome;waiting;18:17:47.8583168
94;Event;TrialNum;18:17:48.5591808
94;ModEvent;FixationMod_on;18:17:48.5626496
94;FixationDur;4;18:17:48.5774336
94;anchor_xy;(0.120101113277534, -0.45);18:18:19.0898048
94;Cue_xyRel;(-0.0487795430206113, 0.397014554119494);18:18:19.0899200
94;Cue_xy;(0.0713215702569232, -0.0529854458805064);18:18:19.0909440
94;StimOn;True;18:18:19.2971136
94;TimerEvent;FixationStarted;18:18:19.2971392
94;TimerEvent;FixationInterrupted;18:18:22.9552896
94;StimOn;False;18:18:22.9604480
94;anchor_xy;(-0.216325136426056, -0.45);18:18:35.2840448
94;Cue_xyRel;(0.00771623018777511, 0.399925567814424);18:18:35.2840832
94;Cue_xy;(-0.208608906238281, -0.0500744321855762);18:18:35.2845824
94;StimOn;True;18:18:35.4898944
94;TimerEvent;FixationStarted;18:18:35.4899200
94;TimerEvent;FixationCompleted;18:18:39.3008512
94;ModOutcome;FixationMod_done;18:18:39.3085312
94;ModEvent;FixationMod_off;18:18:39.3085824
94;ModEvent;waiting;18:18:39.3096064
94;ModEvent;RespMod_on;18:18:39.3099008
94;ModOutcome;waiting;18:18:39.3120896
94;RespError_cuefrac;1.66192975725009;18:18:40.8571776
94;StimOn;False;18:18:40.8635008
94;valve_dur_ms;0;18:18:40.8635904
94;ModOutcome;RespMod_bad;18:18:40.8636160
94;ModEvent;RespMod_off;18:18:40.8636672
94;Cue_D;0.25;18:18:40.8640512
94;StimOn;False;18:18:40.8680960
94;Trial_ended;True;18:18:40.8681600
94;valve_dur_ms;1600;18:18:40.8681984
94;ITI;0.958114000483469;18:18:40.8682368
94;ModEvent;waiting;18:18:40.8685312
94;ModOutcome;waiting;18:18:40.8685568
95;Event;TrialNum;18:18:41.8379136
95;ModEvent;FixationMod_on;18:18:41.8406272
95;FixationDur;1;18:18:41.8532608
95;anchor_xy;(-0.164385940774524, -0.45);18:18:54.6128384
95;Cue_xyRel;(0.0485428485866716, 0.397043564172864);18:18:54.6129280
95;Cue_xy;(-0.115843092187852, -0.0529564358271356);18:18:54.6137472
95;StimOn;True;18:18:54.8317568
95;TimerEvent;FixationStarted;18:18:54.8318080
95;TimerEvent;FixationCompleted;18:18:55.6407552
95;ModOutcome;FixationMod_done;18:18:55.6485120
95;ModEvent;FixationMod_off;18:18:55.6486272
95;ModEvent;waiting;18:18:55.6508032
95;ModEvent;RespMod_on;18:18:55.6514304
95;ModOutcome;waiting;18:18:55.6566912
95;RespError_cuefrac;1.27181201456341;18:19:01.1666560
95;StimOn;False;18:19:01.1762048
95;valve_dur_ms;0;18:19:01.1763328
95;ModOutcome;RespMod_bad;18:19:01.1763840
95;ModEvent;RespMod_off;18:19:01.1764480
95;Cue_D;0.25;18:19:01.1771520
95;StimOn;False;18:19:01.1848064
95;Trial_ended;True;18:19:01.1849088
95;valve_dur_ms;1600;18:19:01.1849600
95;ITI;0.97081756241192;18:19:01.1850752
95;ModEvent;waiting;18:19:01.1855232
95;ModOutcome;waiting;18:19:01.1855616
96;Event;TrialNum;18:19:02.1633536
96;ModEvent;FixationMod_on;18:19:02.1684352
96;FixationDur;2;18:19:02.1864576
96;anchor_xy;(0.389368454096545, -0.45);18:19:09.6656768
96;Cue_xyRel;(-0.238319795268366, 0.32125328820612);18:19:09.6657408
96;Cue_xy;(0.151048658828179, -0.12874671179388);18:19:09.6662400
96;StimOn;True;18:19:09.8819072
96;TimerEvent;FixationStarted;18:19:09.8819456
96;TimerEvent;FixationCompleted;18:19:11.6917760
96;ModOutcome;FixationMod_done;18:19:11.6993536
96;ModEvent;FixationMod_off;18:19:11.6994176
96;ModEvent;waiting;18:19:11.7004928
96;ModEvent;RespMod_on;18:19:11.7008256
96;ModOutcome;waiting;18:19:11.7030912
96;RespError_cuefrac;0.667871174945613;18:19:20.6032256
96;StimOn;False;18:19:20.6153600
96;valve_dur_ms;738;18:19:20.6155136
96;ModOutcome;RespMod_ok;18:19:20.6155648
96;ModEvent;RespMod_off;18:19:20.6156672
96;Cue_D;0.25;18:19:20.6165248
96;ModEvent;waiting;18:19:20.6174720
96;ModEvent;LickMod_on;18:19:20.6207232
96;valve_dur_ms;500;18:19:20.6221696
96;ModOutcome;waiting;18:19:20.6235136
96;valve_dur_ms;238;18:19:22.9487104
96;ModOutcome;LickMod_done;18:19:22.9539328
96;ModEvent;LickMod_off;18:19:22.9540352
96;StimOn;False;18:19:22.9666304
96;Trial_ended;True;18:19:22.9667584
96;valve_dur_ms;1600;18:19:22.9668224
96;ITI;0.94370173916393;18:19:22.9668864
96;ModEvent;waiting;18:19:22.9674624
96;ModOutcome;waiting;18:19:22.9675776
97;Event;TrialNum;18:19:23.9254144
97;ModEvent;FixationMod_on;18:19:23.9301376
97;FixationDur;4;18:19:23.9446144
97;anchor_xy;(-0.0706732898674315, -0.45);18:19:27.6376704
97;Cue_xyRel;(-0.0907755890151327, -0.389563592291369);18:19:27.6377216
97;Cue_xy;(-0.161448878882564, -0.839563592291369);18:19:27.6387712
97;StimOn;True;18:19:27.8550016
97;TimerEvent;FixationStarted;18:19:27.8550272
97;TimerEvent;FixationInterrupted;18:19:30.6938240
97;StimOn;False;18:19:30.7059200
97;anchor_xy;(0.174011244263505, -0.45);18:19:32.2615424
97;Cue_xyRel;(-0.289220705343925, -0.276317541246231);18:19:32.2615808
97;Cue_xy;(-0.115209461080419, -0.726317541246231);18:19:32.2624768
97;StimOn;True;18:19:32.4818432
97;TimerEvent;FixationStarted;18:19:32.4818816
97;TimerEvent;FixationInterrupted;18:19:34.6076672
97;StimOn;False;18:19:34.6199552
97;anchor_xy;(-0.244506024361824, -0.45);18:23:18.9687296
97;Cue_xyRel;(-0.0104636400611482, -0.399863116874601);18:23:18.9687936
97;Cue_xy;(-0.254969664422972, -0.849863116874601);18:23:18.9700096
97;StimOn;True;18:23:19.1944704
97;TimerEvent;FixationStarted;18:23:19.1945216
97;TimerEvent;FixationInterrupted;18:23:19.1947904
97;StimOn;False;18:23:19.2044672
97;anchor_xy;(-0.354192282149658, -0.45);18:23:21.2511232
97;Cue_xyRel;(0.33952532565591, 0.211477074970901);18:23:21.2511872
97;Cue_xy;(-0.0146669564937477, -0.238522925029099);18:23:21.2524416
97;StimOn;True;18:23:21.4757248
97;TimerEvent;FixationStarted;18:23:21.4757632
97;TimerEvent;FixationInterrupted;18:23:23.8778752
97;StimOn;False;18:23:23.8900736
97;anchor_xy;(0.653205866312238, -0.45);18:23:33.1415168
97;Cue_xyRel;(0.0775870995639818, -0.392403162552557);18:23:33.1415424
97;Cue_xy;(0.73079296587622, -0.842403162552557);18:23:33.1421568
97;StimOn;True;18:23:33.3593472
97;TimerEvent;FixationStarted;18:23:33.3593728
97;TimerEvent;FixationCompleted;18:23:37.1599616
97;ModOutcome;FixationMod_done;18:23:37.1676416
97;ModEvent;FixationMod_off;18:23:37.1678080
97;ModEvent;waiting;18:23:37.1691520
97;ModEvent;RespMod_on;18:23:37.1695616
97;ModOutcome;waiting;18:23:37.1727488
97;RespError_cuefrac;0.362292560178287;18:23:38.5644160
97;StimOn;False;18:23:38.5727360
97;valve_dur_ms;1600;18:23:38.5728512
97;ModOutcome;RespMod_perfect;18:23:38.5728896
97;ModEvent;RespMod_off;18:23:38.5729536
97;Cue_D;0.25;18:23:38.5735808
97;ModEvent;waiting;18:23:38.5742976
97;ModEvent;LickMod_on;18:23:38.5777792
97;valve_dur_ms;500;18:23:38.5800960
97;ModOutcome;waiting;18:23:38.5814528
97;valve_dur_ms;500;18:23:41.3042688
97;valve_dur_ms;500;18:23:41.8055936
97;valve_dur_ms;100;18:23:42.3077632
97;ModOutcome;LickMod_done;18:23:42.7857152
97;ModEvent;LickMod_off;18:23:42.7858048
97;StimOn;False;18:23:42.7935488
97;Trial_ended;True;18:23:42.7937280
97;valve_dur_ms;1600;18:23:42.7938560
97;ITI;0.708376936245885;18:23:42.7939328
97;ModEvent;waiting;18:23:42.7943040
97;ModOutcome;waiting;18:23:42.7943296
98;Event;TrialNum;18:23:43.5151488
98;ModEvent;FixationMod_on;18:23:43.5203072
98;FixationDur;2;18:23:43.5433088
98;anchor_xy;(0.534232534637783, -0.45);18:23:47.1925504
98;Cue_xyRel;(-0.113476263249397, 0.383566340649116);18:23:47.1925888
98;Cue_xy;(0.420756271388386, -0.0664336593508843);18:23:47.1932288
98;StimOn;True;18:23:47.4075904
98;TimerEvent;FixationStarted;18:23:47.4076032
98;TimerEvent;FixationCompleted;18:23:49.2153344
98;ModOutcome;FixationMod_done;18:23:49.2230784
98;ModEvent;FixationMod_off;18:23:49.2231936
98;ModEvent;waiting;18:23:49.2254336
98;ModEvent;RespMod_on;18:23:49.2260992
98;ModOutcome;waiting;18:23:49.2314112
98;RespError_cuefrac;3.00026710766936;18:23:52.1973632
98;StimOn;False;18:23:52.2076160
98;valve_dur_ms;0;18:23:52.2077568
98;ModOutcome;RespMod_bad;18:23:52.2078336
98;ModEvent;RespMod_off;18:23:52.2079232
98;Cue_D;0.25;18:23:52.2087936
98;StimOn;False;18:23:52.2191488
